"Subject" "Activity" "Axis" "meantBodyAccM" "meantBodyAccSD" "meantGravityAccM" "meantGravityAccSD" "meantBodyAccJerkM" "meantBodyAccJerkSD" "meantBodyGyroM" "meantBodyGyroSD" "meantBodyGyroJerkM" "meantBodyGyroJerkSD" "meanfBodyAccJerkM" "meanfBodyAccJerkSD" "meanfBodyGyroM" "meanfBodyGyroSD" "meanAngleGravityM"
"6" "LAYING" "X" 0.248656520140351 -0.934049422052632 -0.47670987877193 -0.887746310350877 0.0963481955263158 -0.966341054736842 -0.0079605026754386 -0.955378225087719 -0.111267284631579 -0.939611608245614 -0.967072436842105 -0.968619159473684 -0.935439769649123 -0.962164978596491 0.593394403508772
"6" "LAYING" "Y" -0.0102529170561404 -0.924644826385965 0.956593814210526 -0.959161956491228 -0.00114529240245614 -0.933674494385965 -0.107218315054386 -0.943634949473684 -0.0424104289992982 -0.958628819649123 -0.936043420175439 -0.935717452807018 -0.941771544385965 -0.945365097894737 -0.874567701929825
"6" "LAYING" "Z" -0.133119570368421 -0.925216100350877 0.175867709021053 -0.928130738421053 0.00328817288070175 -0.959646055263158 0.179102058245614 -0.939141878596491 -0.0717774743859649 -0.959579071578947 -0.954425844736842 -0.963567540877193 -0.932636612807018 -0.947136774385965 -0.106624418668421
"6" "SITTING" "X" 0.276778487454545 -0.980164933636364 0.933692934909091 -0.988872369272727 0.0754721635223636 -0.969929476363636 -0.0372442282830909 -0.957367681818182 -0.0936693524363636 -0.943714804727273 -0.971037479818182 -0.971488767454545 -0.939671400545455 -0.963407046545455 -0.784772392909091
"6" "SITTING" "Y" -0.0145911615290909 -0.923682131090909 0.0682628663363636 -0.960875994727273 2.55649800000023e-06 -0.945143686181818 -0.0899083302550909 -0.944130044727273 -0.0333986700025455 -0.961780726363636 -0.947070821272727 -0.946880042 -0.943857393090909 -0.944901470363636 0.0360512934927273
"6" "SITTING" "Z" -0.110127728709091 -0.925797097090909 0.0695219657167273 -0.955475832363636 0.00623727782090909 -0.958572952545454 0.0854346006181818 -0.939681350909091 -0.0465504310978182 -0.958787671272727 -0.954199785636364 -0.961636555090909 -0.934764895454545 -0.947326797818182 -0.02782276988
"6" "STANDING" "X" 0.280346248596491 -0.981758159649123 0.945139003859649 -0.985583066842105 0.0730699604561404 -0.973132635789474 -0.028251913022807 -0.947561298596491 -0.103292534210526 -0.946423593157895 -0.97348053877193 -0.975235677719298 -0.931612384385965 -0.952817395263158 -0.759500275087719
"6" "STANDING" "Y" -0.0181236327175439 -0.921493191754386 -0.230251036140351 -0.96844910122807 0.00871883993421053 -0.949362277017544 -0.0589823639438597 -0.94248658631579 -0.0428828304736842 -0.962422163684211 -0.951405464912281 -0.950681450350877 -0.943273146140351 -0.942539174210526 0.240854577192982
"6" "STANDING" "Z" -0.112172831947368 -0.925692371929825 0.0139193473596491 -0.942795062280702 -0.00481712245438596 -0.967547241754386 0.0767394745964912 -0.947782155964912 -0.0506432189438596 -0.962758177192982 -0.963743518070175 -0.969895845789474 -0.943239602105263 -0.95445570245614 0.0121273275736842
"6" "WALKING" "X" 0.283658868070175 -0.296538717368421 0.958067455087719 -0.977779896491228 0.0699585876912281 -0.132784766936842 -0.025509618645614 -0.446020952631579 -0.0878891090105263 -0.18260093354386 -0.150942917824561 -0.19269469414386 -0.239650710533333 -0.515323854385965 -0.806205222982456
"6" "WALKING" "Y" -0.0168954189082456 0.164213884996491 -0.214694852280702 -0.964248568070175 -0.0164831715964912 0.00808897373684211 -0.0744462466 -0.331702267894737 -0.0362308971842105 -0.416390246140351 -0.0753742321614035 0.0314450678263158 -0.341378429473684 -0.332008706842105 0.230443600877193
"6" "WALKING" "Z" -0.110303165877193 -0.504324207192982 0.0331888826842105 -0.957205025789474 -0.00738931200701754 -0.575777466491228 0.0838808799280702 -0.383139334736842 -0.0539597284210526 -0.166684422233333 -0.541438616140351 -0.608624354210526 -0.203575458733333 -0.512209233508772 -0.00130364271742105
"6" "WALKING_DOWNSTAIRS" "X" 0.277045258145833 0.383681639791667 0.928531455208333 -0.9544062675 0.103681343708333 0.165271070858333 -0.0960837437708333 -0.19830385328125 -0.0256452232354167 0.0393387960854167 0.136554991314583 0.0886515099394167 0.0633716052854167 -0.286724914610417 -0.804077122291667
"6" "WALKING_DOWNSTAIRS" "Y" -0.019536840063125 0.360164958768542 -0.214046334375 -0.93357760125 0.00987685807166667 0.276544029529167 -0.0341782208604167 -0.18922957 -0.0768089915604167 -0.193508405479167 0.1372024523 0.341242392604167 -0.130327465789583 -0.235470976166667 0.232771541666667
"6" "WALKING_DOWNSTAIRS" "Z" -0.107209356208333 -0.320204232520417 -0.00307981704708333 -0.934378766458333 -0.00932470617291667 -0.336817322270833 0.0870012595210417 -0.0940797929729167 -0.0372228650416667 0.193206498960417 -0.283086205125 -0.389057047125 0.15284524938125 -0.275667262770833 0.0239615746072917
"6" "WALKING_UPSTAIRS" "X" 0.268229355098039 -0.0501350188513725 0.913632241568627 -0.959399425098039 0.07210675 -0.180301156098039 -0.0767406825588235 -0.321973723647059 -0.0652024492378431 -0.186763293747059 -0.244812769960784 -0.186815074235294 -0.115065008156863 -0.390248128039216 -0.679096001568627
"6" "WALKING_UPSTAIRS" "Y" -0.0272425385070588 0.189276117327451 -0.340732608823529 -0.912900683137255 0.00371343419607843 -0.0413994646723529 -0.0518981989072549 -0.315799901607843 -0.0457705354509804 -0.486494120980392 -0.122991594331373 -0.0169811409705882 -0.329653779629412 -0.31361857145098 0.318508028823529
"6" "WALKING_UPSTAIRS" "Z" -0.122082438784314 -0.353519514896078 -0.0184608964392157 -0.906196352156863 -0.00237816579411765 -0.560830688235294 0.0664234025976471 -0.18390018167451 -0.0576800048435294 -0.170814790834118 -0.549314615882353 -0.571673957058824 -0.0464142110215686 -0.309998085098039 0.0345334914843137
"7" "LAYING" "X" 0.250176694038462 -0.93651361 -0.502814250576923 -0.914221270096154 0.0968904018076923 -0.980977756153846 -0.00282641913096154 -0.9601268225 -0.105944243484615 -0.9738372325 -0.980393046923077 -0.983560175384615 -0.953684547692308 -0.962348254423077 0.612487997884615
"7" "LAYING" "Y" -0.0204411516884615 -0.926262668653846 0.393444278076923 -0.955543549230769 0.0250624183634615 -0.973093160192308 -0.133605695057692 -0.945071935384615 -0.0358897425826923 -0.976483727307692 -0.972531648846154 -0.975886145 -0.957570207692308 -0.939727873653846 -0.207518642153846
"7" "LAYING" "Z" -0.101361036576923 -0.952978365961539 0.907537823461538 -0.961908984423077 -0.0131653918205769 -0.972983064230769 0.155920029769231 -0.955294890576923 -0.0671901794615385 -0.988871878269231 -0.969524977692308 -0.975072995192308 -0.956905310961538 -0.9588764125 -0.808553756346154
"7" "SITTING" "X" 0.284674637291667 -0.972668374583333 0.969147824375 -0.957082433333333 0.0668519793125 -0.982158098125 -0.04963797197125 -0.941870953333333 -0.0938155625083333 -0.974369045625 -0.982037243958333 -0.984026344375 -0.9436317575 -0.9427264225 -0.930654288541667
"7" "SITTING" "Y" -0.01461097580375 -0.909454698541667 0.00608846646041667 -0.945436264583333 0.0116863419310417 -0.969458676458333 -0.03361196465625 -0.944124336458333 -0.0396444885 -0.981024680625 -0.969423612916667 -0.971814980208333 -0.956678065 -0.93824472 0.079731682625
"7" "SITTING" "Z" -0.122464597625 -0.8565329414375 0.0649636250354167 -0.868602535416667 0.0162004141964583 -0.972256472708333 0.0259476655145833 -0.937021208541667 -0.0454566269166667 -0.980954665416667 -0.968503504791667 -0.974699194375 -0.9474199325 -0.939826018125 -0.02380785876875
"7" "STANDING" "X" 0.282723539433962 -0.979307570377358 0.958728687924528 -0.987917503962264 0.0751915112830189 -0.976403544716981 -0.0291582212545283 -0.945247687358491 -0.0901539662169811 -0.96598339754717 -0.976323086226415 -0.978729082830189 -0.938121637735849 -0.947891986226415 -0.81912357754717
"7" "STANDING" "Y" -0.0145740341037736 -0.923400921886792 -0.117607048924528 -0.966162998679245 0.00694700354075472 -0.965810609622642 -0.0774336443396226 -0.949646946792453 -0.0412797611886792 -0.976837757358491 -0.967165093018868 -0.966850290188679 -0.957548671320755 -0.945818157735849 0.164011262264151
"7" "STANDING" "Z" -0.0997778303207547 -0.917064168490566 -0.0516573721320755 -0.939161014716981 -0.0108420294035849 -0.972060053207547 0.0851045000566038 -0.951630777358491 -0.0545390015471698 -0.978166790943396 -0.968229643018868 -0.974533710754717 -0.957165056226415 -0.954339406415094 0.0579886623962264
"7" "WALKING" "X" 0.275592961754386 -0.327243240701754 0.932566472280702 -0.979851271403509 0.0901462649192983 -0.346026226140351 0.00228835208526316 -0.503313517017544 -0.123654199751333 -0.21166729682807 -0.383715797719298 -0.365314790947368 -0.318395104666667 -0.563615256666667 -0.747765638245614
"7" "WALKING" "Y" -0.018653665345614 -0.0772618561052631 -0.159097003684211 -0.969404155087719 0.0184322723280702 -0.0547448948245614 -0.0837113724842105 -0.23109830545614 -0.0447766029745614 -0.174136410738596 -0.123192887383684 -0.0431917460807018 -0.151966687436842 -0.290859379017544 0.192339300350877
"7" "WALKING" "Z" -0.110912234947368 0.159631283261403 -0.160846924029807 -0.952159770526316 -0.0210398551649123 -0.149488514397895 0.0641104602035088 -0.396013535263158 -0.0495713093294737 -0.458302971403509 -0.106490372892632 -0.190751539207018 -0.366733617894737 -0.463270018245614 0.135380525087719
"7" "WALKING_DOWNSTAIRS" "X" 0.28030708 0.0660815600978723 0.930623632765957 -0.964875962978723 0.0968926184638298 0.0285033927287234 -0.105409612961702 -0.407744096 -0.0597273512680851 -0.510731018297872 -0.0305226686191489 -0.00426289144680851 -0.33930147 -0.432730974446809 -0.778027535744681
"7" "WALKING_DOWNSTAIRS" "Y" -0.0166332372978723 -0.138179072734043 -0.12987167306383 -0.952678693617021 -0.0191061075170213 -0.296279674759574 -0.049717460606383 -0.29262613606383 -0.0381904275744681 -0.299520205208511 -0.316236510319149 -0.324378560319149 -0.21444307293617 -0.351717743191489 0.17298945106383
"7" "WALKING_DOWNSTAIRS" "Z" -0.096938308587234 -0.0636402447755319 -0.154935538544681 -0.92875646893617 -0.0160390392510638 -0.347107758021277 0.116894769042766 -0.401051415531915 -0.0789469342553192 -0.425200371553192 -0.296494902765957 -0.397774503468085 -0.299600267680851 -0.495120053191489 0.1316399086
"7" "WALKING_UPSTAIRS" "X" 0.248706923078431 -0.29487297445098 0.81874656 -0.932823053333333 0.0724649938509804 -0.415153115882353 -0.138778108029412 -0.363853236862745 -0.0856640866647059 -0.616812659215686 -0.454647881960784 -0.426974025686275 -0.383889342745098 -0.368636961470588 -0.519312376666667
"7" "WALKING_UPSTAIRS" "Y" -0.0275639005607843 -0.32616002254902 -0.240950944117647 -0.939774255490196 -0.000812387078431372 -0.519897595686274 -0.00247161973 -0.572996820784314 -0.0482219105196078 -0.671243739607843 -0.53707567 -0.53419130254902 -0.567920266470588 -0.579964614705882 0.248699244117647
"7" "WALKING_UPSTAIRS" "Z" -0.143769688803922 -0.145665025639216 -0.403599709607843 -0.881675909607843 -7.4519666666666e-05 -0.60780843627451 0.139217071509804 -0.348980051411765 -0.072451747827451 -0.682184175686275 -0.581764526862745 -0.631919608823529 -0.408150266666667 -0.393062890647059 0.312061603254902
"8" "LAYING" "X" 0.261254282907407 -0.94304121537037 -0.405930036111111 -0.918873192333333 0.0878326902592593 -0.973253042222222 0.00535361206851852 -0.965204017592593 -0.106445008314815 -0.969924077407407 -0.973110596111111 -0.975959911481481 -0.957903886111111 -0.967846360740741 0.542597408518519
"8" "LAYING" "Y" -0.0212281733881481 -0.93489116 0.589922434814815 -0.957990036481482 0.0233299159137037 -0.976520952037037 -0.0891374138592593 -0.952039385740741 -0.0389735198722222 -0.974186451851852 -0.975877437407407 -0.979170881666667 -0.957411160185185 -0.950316470925926 -0.400681373333333
"8" "LAYING" "Z" -0.102245365611111 -0.932491454407407 0.719831539259259 -0.94183626337037 -0.0169218791344444 -0.96608757462963 0.13818830737037 -0.96758975462963 -0.0694123150925926 -0.987601203703704 -0.962111136666667 -0.968699222962963 -0.967461239074074 -0.970671966481481 -0.601885211481481
"8" "SITTING" "X" 0.267491472934783 -0.979026152391304 0.832453878043478 -0.966757967173913 0.0786713761086957 -0.985188753695652 -0.0547396987173913 -0.984524052826087 -0.0923150250434783 -0.993264647391304 -0.984977270652174 -0.986913610652174 -0.982200309782609 -0.985339301521739 -0.616080375869565
"8" "SITTING" "Y" -0.00672550621304348 -0.927331997021739 0.240095117065217 -0.937462301369565 -0.00657516306713044 -0.980784606086957 -0.0955089236521739 -0.97150069673913 -0.0402673770652174 -0.98887627673913 -0.980221104565217 -0.983038783478261 -0.97658989 -0.96892443326087 -0.0866948140826087
"8" "SITTING" "Z" -0.104461049130435 -0.939553030217391 0.263895185521739 -0.935475331521739 -0.0106808920069565 -0.985285807173913 0.0716048809782609 -0.959623548478261 -0.0445732240217391 -0.985241405434783 -0.982995311086956 -0.986185349347826 -0.961798676956522 -0.962632253913044 -0.169509303978261
"8" "STANDING" "X" 0.279620986111111 -0.988815418148148 0.957669921111111 -0.987690217222222 0.0753739045185185 -0.989198879814815 -0.0219671978203704 -0.972990379814815 -0.097757576 -0.981573085740741 -0.989029238518519 -0.990414086851852 -0.969677435925926 -0.974200997592593 -0.840839661296296
"8" "STANDING" "Y" -0.0148113067148148 -0.938479429074074 -0.0904603488214815 -0.958904114074074 0.00814951727462963 -0.976442140740741 -0.0280117633814815 -0.969421045555556 -0.0485190684259259 -0.985508765185185 -0.976177675 -0.97858173 -0.972595487037037 -0.968055495925926 0.145565477037037
"8" "STANDING" "Z" -0.106114996837037 -0.926065255185185 -0.0979392024814815 -0.918293913703704 0.00322153267648148 -0.982610899259259 0.063688907 -0.974118322407407 -0.0478483225666667 -0.989270900740741 -0.979477193333333 -0.984465744444444 -0.975512276666667 -0.975976456111111 0.0905212998148148
"8" "WALKING" "X" 0.27468631 -0.173605736002083 0.913586347916667 -0.974752050208333 0.0703393490833333 -0.2586886278125 0.0235088228254167 -0.1992097184375 -0.135886431360417 -0.2460827504375 -0.311198711041667 -0.271448185291667 -0.102063053808333 -0.234252005895833 -0.684991673958333
"8" "WALKING" "Y" -0.0186628865310417 0.380782052708333 -0.217102194583333 -0.956781505625 -0.00603947514583333 0.233987544458333 -0.095791790535 -0.2119972775 -0.0314880905541667 -0.428055700208333 0.0796832872416667 0.315883536479167 -0.259729692333333 -0.1908057215 0.231918891041667
"8" "WALKING" "Z" -0.107252090833333 -0.1420885318125 -0.186267836962021 -0.956640104791667 -0.000673798876875 -0.383200596479167 0.0509657915395833 -0.0754447842395833 -0.0522683965333333 -0.388446971666667 -0.361563262083333 -0.4044825094375 -0.132902199479167 -0.1429742348125 0.153861202291667
"8" "WALKING_DOWNSTAIRS" "X" 0.283484089210526 0.0241393473736842 0.914023498421053 -0.945766561578947 0.118938088342105 0.250143724521053 -0.121189625973684 -0.258430885531579 -0.0349283489710526 -0.267887897328947 0.214841402815789 0.172658982065789 -0.130740445236842 -0.302735102631579 -0.734180207105263
"8" "WALKING_DOWNSTAIRS" "Y" -0.0211058674973684 0.343826273105263 -0.187610243421053 -0.941580934473684 -0.0380193846210526 0.288140718789474 -0.0500760173342105 0.0243131207736842 -0.0534969692794737 -0.0704526510842105 0.220639687868421 0.273943791773684 0.116090879026316 -0.0461356322868421 0.213262025526316
"8" "WALKING_DOWNSTAIRS" "Z" -0.107598135394737 0.1337170395 -0.141817934963684 -0.897190012631579 -0.0394356157631579 -0.0135136269 0.114143855152368 -0.129565242710526 -0.0867903297078947 -0.1896044435 0.0586096890447368 -0.0846674186842105 0.0277498065176316 -0.268253406210526 0.123085450154737
"8" "WALKING_UPSTAIRS" "X" 0.258880152048781 -0.171712174634146 0.860368718780488 -0.926673287804878 0.0813816809395122 -0.186618895268293 0.19270447595122 -0.367428367219512 -0.15544567414878 -0.40507069195122 -0.200277249165854 -0.24733661795122 -0.240260761682927 -0.409955580780488 -0.613935211219512
"8" "WALKING_UPSTAIRS" "Y" -0.0282415136341463 0.348768733170732 -0.291341491707317 -0.931032068536585 0.014120592097561 -0.0123501104926829 -0.204205356087805 -0.0666980861414634 -0.027919577097561 -0.424675673414634 -0.0257952590634146 -0.0700821464439024 -0.113162144460976 -0.0478802512585366 0.285922798780488
"8" "WALKING_UPSTAIRS" "Z" -0.11512211995122 0.121187278790244 -0.192306960631707 -0.876168930487805 -0.0674583919268293 -0.447518179097561 -0.0724546025804878 0.337526477436585 -0.0534090382439024 -0.430366658780488 -0.386655803658537 -0.508248316829268 0.16597418695122 0.263202878429268 0.160697390356098
"9" "LAYING" "X" 0.2591955368 -0.94233309 -0.5802528348 -0.9218210626 0.08807344764 -0.9647404702 -0.013632036148 -0.9422465098 -0.10384667982 -0.945329035 -0.964304065 -0.9686013042 -0.930297921 -0.9463891504 0.6688739754
"9" "LAYING" "Y" -0.020526821662 -0.9162927764 -0.1191541962 -0.9699944882 0.011561732718 -0.9639966798 -0.15890291983 -0.9266185314 -0.027552256948 -0.9621702422 -0.9640828062 -0.966634136 -0.9345796594 -0.9231319366 0.1707890725
"9" "LAYING" "Z" -0.10754972144 -0.9407072854 0.9578730416 -0.9712046902 -0.0070536778584 -0.958562455 0.101275010682 -0.9615953704 -0.0569490475 -0.9770761602 -0.955909215 -0.9597147176 -0.9598150092 -0.965686312 -0.873649367
"9" "SITTING" "X" 0.24832674354 -0.9572277914 0.9163245106 -0.9552804062 0.077005006374 -0.9645358564 -0.042328876778 -0.9590200492 -0.0930708106 -0.9645323452 -0.9655962396 -0.9666604036 -0.950315237 -0.9618360162 -0.8064137502
"9" "SITTING" "Y" -0.02701677698 -0.875141405 -0.0414258228938 -0.94645197 0.009817397262 -0.9567775448 -0.04142711812 -0.9191882264 -0.046663441472 -0.9719274472 -0.9580073906 -0.9585229866 -0.9396930078 -0.910583361 0.1131528324
"9" "SITTING" "Z" -0.07537846886 -0.83200187268 0.085263099144 -0.88585411242 -0.008674672651 -0.9618894376 0.0807919285908 -0.9301768338 -0.052841489994 -0.9687388914 -0.9575269752 -0.9649413418 -0.940312313 -0.9341874784 -0.041913115972
"9" "STANDING" "X" 0.282310057333333 -0.975741252444444 0.961323502222222 -0.989103160444444 0.0760032053555556 -0.969973398888889 -0.029183136346 -0.921990612 -0.095897704 -0.949105691555556 -0.971313768666667 -0.971278823333333 -0.916974437555556 -0.924738576444444 -0.859607609333333
"9" "STANDING" "Y" -0.0200454954022222 -0.938635759333333 -0.010383816474 -0.972573867555556 0.0130699796066667 -0.963849332888889 -0.060810158296 -0.946046640444444 -0.0419199574333333 -0.975036530444444 -0.962624298888889 -0.968234579555556 -0.954514301555556 -0.941950576888889 0.0909985561777778
"9" "STANDING" "Z" -0.0952747481333333 -0.919295805777778 0.00914769235555555 -0.932245295111111 -0.004700785502 -0.970584264666667 0.0992409332222222 -0.939889737333333 -0.0575743131488889 -0.969726483555556 -0.967129200444444 -0.972588748666667 -0.941510336 -0.944942811777778 0.0154296719333333
"9" "WALKING" "X" 0.278502842115385 -0.238353562692308 0.951867079615385 -0.980971973653846 0.0704357270480769 -0.206733787961538 -0.0808360598653846 -0.476163506730769 -0.0809204094461538 -0.526985309038462 -0.314265401346154 -0.170228340134423 -0.383676120961538 -0.507404512692308 -0.844514789230769
"9" "WALKING" "Y" -0.0180891971284423 -0.201696960826923 -0.0314341738730769 -0.971242423076923 0.0212255910017308 -0.276929933846154 -0.0625598710615385 -0.467054167884615 -0.0356283427038462 -0.549200228076923 -0.367706595 -0.228380473480769 -0.436905860576923 -0.490990336346154 0.105281462134615
"9" "WALKING" "Z" -0.110820512307692 -0.0579636469030769 -0.115856121080385 -0.955523995576923 0.00414762740192308 -0.409764526153846 0.111629779896154 -0.265683521346154 -0.0633406620592308 -0.457881494038462 -0.399541245192308 -0.419104362884615 -0.240222512134615 -0.342367223269231 0.103849947479269
"9" "WALKING_DOWNSTAIRS" "X" 0.295923445 0.213392270547619 0.938417773333333 -0.952141220714286 0.130193043809524 0.017623342197619 -0.0916383011071429 -0.396429197952381 -0.094591202447619 -0.509669314047619 -0.0645354342404762 0.00938224337142857 -0.325042890904762 -0.423558773952381 -0.87432492047619
"9" "WALKING_DOWNSTAIRS" "Y" -0.0203994269075476 -0.208310705504762 -0.0352304645104762 -0.936306558809524 -0.0206865965952381 -0.3094424725 -0.0712598843142857 -0.340765233142857 -0.0597608334619048 -0.448602451190476 -0.313643041809524 -0.355981821428571 -0.312512195452381 -0.364282565714286 0.1080891515
"9" "WALKING_DOWNSTAIRS" "Z" -0.0910278793952381 -0.00771530035714285 -0.082276174942619 -0.876641297380952 0.00262568854761905 -0.359513362761905 0.116804400690476 -0.279685150191905 -0.0678080598785714 -0.417239550952381 -0.293677789595238 -0.425377408333333 -0.250686586719048 -0.356561471714286 0.0810164383095238
"9" "WALKING_UPSTAIRS" "X" 0.262436475714286 -0.36144437755102 0.902647777755102 -0.954383557142857 0.0692266245755102 -0.335291644693878 -0.16396719 -0.343976630734694 -0.0684689593355102 -0.660419534285714 -0.402044750408163 -0.327421989591837 -0.313941631326531 -0.361626377102041 -0.704793909183673
"9" "WALKING_UPSTAIRS" "Y" -0.0195101099975714 -0.302206203816327 -0.0377947824285714 -0.901317321632653 0.00126612218367347 -0.586147012244898 -0.0412587909579592 -0.400859067959184 -0.0302797452408163 -0.708604774693878 -0.608498592040816 -0.590112916530612 -0.499159202857143 -0.352033091612245 0.109375558383673
"9" "WALKING_UPSTAIRS" "Z" -0.125219003959184 -0.253434083542857 -0.266009866857143 -0.89407107877551 0.00766046602367347 -0.647296002040816 0.14569462592449 -0.138176481058776 -0.0236327911183673 -0.65711420122449 -0.615125710612245 -0.677831082857143 -0.327698671183673 -0.165554554220408 0.212332932142857
"10" "LAYING" "X" 0.280230574137931 -0.968283685 -0.453069737586207 -0.954531941896552 0.073815064487931 -0.978007466724138 -0.019555937162069 -0.961713199827586 -0.100308254413793 -0.965900578103448 -0.979014668793104 -0.978904364137931 -0.953793912068965 -0.96454456637931 0.577222397758621
"10" "LAYING" "Y" -0.024294484137931 -0.946454302068966 -0.139297681034483 -0.966701156034483 0.015698997097069 -0.966930793448276 -0.0770325657265517 -0.953660207586207 -0.0388797920413793 -0.966621040344828 -0.968039173793103 -0.968120692241379 -0.954670034482759 -0.953453496551724 0.213834852672414
"10" "LAYING" "Z" -0.117168642362069 -0.95947148637931 -0.031121624137931 -0.963045642431035 0.00716689586275862 -0.976256662586207 0.104720478344828 -0.971940597413793 -0.0590744912758621 -0.983949302758621 -0.972592212931034 -0.978582339137931 -0.969755777241379 -0.975298797068965 0.105926376896552
"10" "SITTING" "X" 0.270612056481481 -0.982901825925926 0.791887198148148 -0.973128354074074 0.0775372505185185 -0.988946414074074 -0.0432432176851852 -0.988873097222222 -0.0931555026481481 -0.992326657222222 -0.989365013888889 -0.989550917407407 -0.986477363333333 -0.989712360740741 -0.542518750925926
"10" "SITTING" "Y" -0.015042681852037 -0.917979529962963 -0.041260775 -0.935690006481481 0.00897875458703704 -0.980756789814815 -0.0679993598888889 -0.984373304814815 -0.0411216540925926 -0.992584494814815 -0.980962856111111 -0.982045591111111 -0.986179215555556 -0.983579646666667 0.108799259925926
"10" "SITTING" "Z" -0.104253238796296 -0.967826981666667 0.20253457287037 -0.966898520555556 -0.00499566427666667 -0.988255803703704 0.0745958869444444 -0.960445962037037 -0.048941191502963 -0.990259813148148 -0.986056767777778 -0.98911086 -0.96539546962963 -0.962418559814815 -0.121936849888889
"10" "STANDING" "X" 0.276650300681818 -0.978403481818182 0.954008785454545 -0.991259485 0.0809784390227273 -0.964311490454545 -0.0281854325604545 -0.929895057954545 -0.104753833181818 -0.950367548409091 -0.963565166136364 -0.968612135909091 -0.924005912954545 -0.932273942727273 -0.817648123636364
"10" "STANDING" "Y" -0.0155418603409091 -0.919561843409091 -0.0431597830454545 -0.975410724090909 0.0119007630575 -0.941328663409091 -0.0876820486363636 -0.958861164090909 -0.0371593000727273 -0.976445016590909 -0.942187760454545 -0.944847393636364 -0.960323800909091 -0.958399857954545 0.112597078427273
"10" "STANDING" "Z" -0.107964083931818 -0.941271440454545 0.0346980210431818 -0.959579657727273 -0.00485841031477273 -0.9764306 0.103251560681818 -0.953681099545455 -0.0584162547045455 -0.969051030681818 -0.972241512272727 -0.979428729090909 -0.950915730909091 -0.958901257272727 -0.00256864090227273
"10" "WALKING" "X" 0.278574076603774 -0.178709734396226 0.963092149811321 -0.974435158113208 0.0857943809283019 -0.0521991013207547 0.0106894976215094 -0.414205475283019 -0.122709563462264 -0.366063723207547 -0.107941107467925 -0.0791518267107547 -0.277913780754717 -0.458292932830189 -0.858275735471698
"10" "WALKING" "Y" -0.017022351190566 -0.0227431651698113 -0.0838277013962264 -0.971114719811321 0.00408248792641509 0.0750804952113207 -0.0819540783760943 -0.250853318679245 -0.0519204981037736 -0.509683327924528 0.0309052018326415 0.0484867672264151 -0.345209034528302 -0.204392821584906 0.141082256018868
"10" "WALKING" "Z" -0.109057512132075 -0.395645072075472 0.0549276242264151 -0.957862728301887 -0.0162953195396226 -0.511662905849057 0.0986695731160377 -0.174524868603774 -0.0611262928849057 -0.329079492641509 -0.464020508867925 -0.558512650188679 -0.108530029881132 -0.273292866226415 -0.0165720954830189
"10" "WALKING_DOWNSTAIRS" "X" 0.290401594315789 0.295733547631579 0.939807421052632 -0.939267613157895 0.100959387447368 0.223275806105263 -0.124839594289474 -0.304745377026316 -0.0643764005526316 -0.416986139210526 0.181419131002632 0.156912678626316 -0.214350280079211 -0.339514358157895 -0.877914983947368
"10" "WALKING_DOWNSTAIRS" "Y" -0.0200050770710526 0.00407915363157895 -0.0646160768947368 -0.937003823684211 0.0107824902368421 -0.105020355562895 -0.106742538831579 -0.311407525263158 -0.0489378053157895 -0.471650977631579 -0.119504295573684 -0.153355802565789 -0.272495710342105 -0.343237004473684 0.128310641026316
"10" "WALKING_DOWNSTAIRS" "Z" -0.110848597247368 -0.183557562032895 0.0418715409263158 -0.902085224736842 0.000152617173684209 -0.318188417289474 0.0724433685578947 -0.0353021837 -0.0720413112078947 -0.227137389605263 -0.240679035428947 -0.396147929736842 0.0391366814342105 -0.1503916379 -0.00811530789386842
"10" "WALKING_UPSTAIRS" "X" 0.267121853404255 -0.161591924234043 0.931861027446809 -0.959216072340425 0.0648829303510638 -0.187220175510638 0.0733447168425532 -0.308534708121277 -0.157212539189362 -0.427291343617021 -0.20121432216383 -0.247598320858298 -0.218524716912766 -0.34130162006383 -0.792289522978723
"10" "WALKING_UPSTAIRS" "Y" -0.0143854920340426 -0.00555287692765957 -0.0565670278723404 -0.937039417446809 0.0266314282191489 -0.177803083425532 -0.0954600216446809 0.0411724668680851 -0.0372348522521277 -0.60462905787234 -0.206872839212766 -0.202796129097872 -0.235858986212766 0.171735785297872 0.121840871425532
"10" "WALKING_UPSTAIRS" "Z" -0.118180420834043 -0.0738744931340426 0.0227527702016383 -0.864745838297872 -0.0513375831851064 -0.607520480212766 0.0879664182957447 -0.320509332297872 -0.036502173787234 -0.482244799361702 -0.553230667234043 -0.662894135319149 -0.262763367170213 -0.403822082765957 0.00579155151340426
"11" "LAYING" "X" 0.280592970877193 -0.98477733 -0.134832031403509 -0.97956560245614 0.0766645337017544 -0.985259108596491 -0.0191743840136842 -0.980836884561403 -0.102297501877193 -0.981724838421053 -0.984884874385965 -0.987122678245614 -0.97618747122807 -0.982424585438596 0.345277759649123
"11" "LAYING" "Y" -0.0176598052315789 -0.972196873859649 0.943017941403509 -0.990765579649123 0.0122193853629825 -0.972777455263158 -0.041559989822807 -0.982442644035088 -0.0412391429298246 -0.990845724736842 -0.973882496666667 -0.973486716315789 -0.982640271929825 -0.982660631754386 -0.813130779824561
